1	亚洲	Asia
2	非洲	Africa
3	欧洲	Europe
4	北美洲	North America
5	南美洲	South America
6	大洋洲	Oceania
7	南极洲	Antarctica
101090607	肇源
101090608	林甸
101090609	杜尔伯特
101090701	伊春
101090702	南岔
101090703	友好
101090704	西林
101090705	翠峦
101090706	新青
101090707	美溪
101090708	金山屯
101090709	五营
101090710	乌马河
101090711	汤旺河
101090712	带岭
101090713	乌伊岭
101090714	红星
101090715	上甘岭
101090716	嘉荫
101090717	铁力
101090801	向阳
101090802	前进
101090803	东风
101090804	郊区
101090805	桦南
101090806	桦川
101090807	汤原
101090808	抚远
101090809	同江
101090810	富锦
101090901	新兴
101090902	桃山
101090903	茄子河
101090904	勃利
101091001	东安
101091002	阳明
101091003	爱民
101091004	西安
101091005	东宁
101091006	林口
101091007	绥芬河
101091008	海林
101091009	宁安
101091010	穆棱
101091101	爱辉
101091102	嫩江
101091103	逊克
101091104	孙吴
101091105	北安
101091106	五大连池
101091201	北林
101091202	望奎
101091203	兰西
101091204	青冈
101091205	庆安
101091206	明水
101091207	绥棱
101091208	安达
101091209	肇东
101091210	海伦
101091301	松岭
101091302	新林
101091303	呼中
101091304	呼玛
101091305	塔河
101091306	漠河
101091307	加格达奇
101100101	玄武
101100102	秦淮
101100103	建邺
101100104	鼓楼
101100105	浦口
101100106	栖霞
101100107	雨花台
101100108	江宁
101100109	六合
101100110	溧水
101100111	高淳
101100201	崇安
101100202	南长
101100203	北塘
101100204	锡山
101100205	惠山
101100206	滨湖
101100207	江阴
101100208	宜兴
101100301	鼓楼
101100302	云龙
101100303	贾汪
101100304	泉山
101100305	丰县
101100306	沛县
101100307	铜山
101100308	睢宁
101100309	新沂
101100310	邳州
101100401	天宁
101100402	钟楼
101100403	新北
101100404	武进
101100405	溧阳
101100406	金坛
101100501	虎丘
101100502	吴中
101100503	相城
101100504	姑苏
101100505	常熟
101100506	张家港
101100507	昆山
101100508	吴江
101100509	太仓
101100601	崇川
101100602	港闸
101100603	通州
101100604	海安
101100605	如东
101100606	启东
101100607	如皋
101100608	海门
101100701	连云
101100702	新浦
101100703	海州
101100704	赣榆
101100705	东海
101100706	灌云
101100707	灌南
101100801	清河
101100802	淮安
101100803	淮阴
101100804	清浦
101100805	涟水
101100806	洪泽
101100807	盱眙
101100808	金湖
101100901	亭湖
101100902	盐都
101100903	响水
101100904	滨海
101100905	阜宁
101100906	射阳
101100907	建湖
101100908	东台
101100909	大丰
101101001	广陵
101101002	邗江
101101003	宝应
101101004	仪征
101101005	高邮
101101006	江都
101101101	京口
101101102	润州
101101103	丹徒
101101104	丹阳
101101105	扬中
101101106	句容
101101201	海陵
101101202	高港
101101203	兴化
101101204	靖江
101101205	泰兴
101101206	姜堰
101101301	宿城
101101302	宿豫
101101303	沭阳
101101304	泗阳
101101305	泗洪
101110101	上城
101110102	下城
101110103	江干
101110104	拱墅
101110105	西湖
101110106	滨江
101110107	萧山
101110108	余杭
101110109	桐庐
101110110	淳安
101110111	建德
101110112	富阳
101110113	临安
101110201	海曙
101110202	江东
101110203	江北
101110204	北仑
101110205	镇海
101110206	鄞州
101110207	象山
101110208	宁海
101110209	余姚
101110210	慈溪
101110211	奉化
101110301	鹿城
101110302	龙湾
101110303	瓯海
101110304	洞头
101110305	永嘉
101110306	平阳
101110307	苍南
101110308	文成
101110309	泰顺
101110310	瑞安
101110311	乐清
101110401	南湖
101110402	秀洲
101110403	嘉善
101110404	海盐
101110405	海宁
101110406	平湖
101110407	桐乡
101110501	吴兴
101110502	南浔
101110503	德清
101110504	长兴
101110505	安吉
101110601	越城
101110602	柯桥
101110603	新昌
101110604	诸暨
101110605	上虞
101110606	嵊州
101110701	婺城
101110702	金东
101110703	武义
101110704	浦江
101110705	磐安
101110706	兰溪
101110707	义乌
101110708	东阳
101110709	永康
101110801	柯城
101110802	衢江
101110803	常山
101110804	开化
101110805	龙游
101110806	江山
101110901	定海
101110902	普陀
101110903	岱山
101110904	嵊泗
101111001	椒江
101111002	黄岩
101111003	路桥
101111004	玉环
101111005	三门
101111006	天台
101111007	仙居
101111008	温岭
101111009	临海
101111101	莲都
101111102	青田
101111103	缙云
101111104	遂昌
101111105	松阳
101111106	云和
101111107	庆元
101111108	景宁
101111109	龙泉
101120101	瑶海
101120102	庐阳
101120103	蜀山
101120104	包河
101120105	长丰
101120106	肥东
101120107	肥西
101120108	巢湖
101120109	庐江
101120201	镜湖
101120202	弋江
101120203	鸠江
101120204	三山
101120205	芜湖
101120206	繁昌
101120207	南陵
101120208	无为
101120301	龙子湖
101120302	蚌山
101120303	禹会
101120304	淮上
101120305	怀远
101120306	五河
101120307	固镇
101120401	大通
101120402	田家庵
101120403	谢家集
101120404	八公山
101120405	潘集
101120406	凤台
101120407	寿县
101120501	花山
101120502	雨山
101120503	博望
101120504	当涂
101120505	含山
101120506	和县
101120601	杜集
101120602	相山
101120603	烈山
101120604	濉溪
101120701	铜官
101120702	郊区
101120703	铜陵
101120704	枞阳
101120801	迎江
101120802	大观
101120803	宜秀
101120804	怀宁
101120805	潜山
101120806	太湖
101120807	宿松
101120808	望江
101120809	岳西
101120810	桐城
101120901	屯溪
101120902	黄山
101120903	徽州
101120904	歙县
101120905	休宁
101120906	黟县
101120907	祁门
101121001	琅琊
101121002	南谯
101121003	来安
101121004	全椒
101121005	定远
101121006	凤阳
101121007	天长
101121008	明光
101121101	颍州
101121102	颍东
101121103	颍泉
101121104	临泉
101121105	太和
101121106	阜南
101121107	颍上
101121108	界首
101121201	埇桥
101121202	砀山
101121203	萧县
101121204	灵璧
101121205	泗县
101121301	金安
101121302	裕安
101121303	霍邱
101121304	舒城
101121305	金寨
101121306	霍山
101121401	谯城
101121402	涡阳
101121403	蒙城
101121404	利辛
101121501	贵池
101121502	东至
101121503	石台
101121504	青阳
101121601	宣州
101121602	郎溪
101121603	广德
101121604	泾县
101121605	绩溪
101121606	旌德
101121607	宁国
101130101	鼓楼
101130102	台江
101130103	仓山
101130104	马尾
101130105	晋安
101130106	闽侯
101130107	连江
101130108	罗源
101130109	闽清
101130110	永泰
101130111	平潭
101130112	福清
101130113	长乐
101130201	思明
101130202	海沧
101130203	湖里
101130204	集美
101130205	同安
101130206	翔安
101130301	城厢
101130302	涵江
101130303	荔城
101130304	秀屿
101130305	仙游
101130401	梅列
101130402	三元
101130403	明溪
101130404	清流
101130405	宁化
101130406	大田
101130407	尤溪
101130408	沙县
101130409	将乐
101130410	泰宁
101130411	建宁
101130412	永安
101130501	鲤城
101130502	丰泽
101130503	洛江
101130504	泉港
101130505	惠安
101130506	安溪
101130507	永春
101130508	德化
101130509	金门
101130510	石狮
101130511	晋江
101130512	南安
101130601	芗城
101130602	龙文
101130603	云霄
101130604	漳浦
101130605	诏安
101130606	长泰
101130607	东山
101130608	南靖
101130609	平和
101130610	华安
101130611	龙海
101130701	延平
101130702	顺昌
101130703	浦城
101130704	光泽
101130705	松溪
101130706	政和
101130707	邵武
101130708	武夷山
101130709	建瓯
101130710	建阳
101130801	新罗
101130802	长汀
101130803	永定
